customer_tweet_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at
667063,@AppleSupport How about helping here instead of driving to a site?,Thu Nov 23 03:21:15 +0000 2017,667065,"@278956 The link that we've provided will put you in touch with our Apple TV experts. If you need help getting in touch with them, send us a DM. https://t.co/GDrqU22YpT",Thu Nov 23 03:31:31 +0000 2017
667096,"My phone dies like 10x a day, fix this @115858",Thu Nov 23 02:51:38 +0000 2017,667095,@278969 We're here to help get you back to enjoying your iPhone. Send us a DM with your iPhone model and iOS version from Settings &gt; General &gt; About. We'll take a look at some support options. https://t.co/GDrqU22YpT,Thu Nov 23 03:04:27 +0000 2017
667806,"@116333 Dear Mr cook, I've been having a very unpleasant experience dealing with both Apple care and an Apple Store in Brooklyn, NY. This is with an I phone 6s. I cannot seem to get any resolution. Please help. Thanks",Thu Nov 23 03:44:33 +0000 2017,667805,@279183 We'd like to know more and hear what's going on. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 23 03:48:32 +0000 2017
668561,"@AppleSupport i just received my powerbeats from being replaced and the name came back “depressed emo kid” and i cant change it

please help i didnt name my headphones that",Thu Nov 23 03:53:08 +0000 2017,668560,"@279414 Hi there! We're happy to help with a few recommendations. You can update Bluetooth device names in Settings &gt; Bluetooth by tapping the ""i"" button. 

Alternately, you can change the name using this: https://t.co/PKT9qp4iyT

DM us if you have any questions. https://t.co/GDrqU22YpT",Thu Nov 23 04:06:51 +0000 2017
668571,"@115858 I’m trying to restore a back up from a previous phone to my new iPhone 8, but whenever I try to connect my iPhone to the iTunes on my computer it says to update my version of iTunes but it is updated already to the latest version. ????",Thu Nov 23 03:53:54 +0000 2017,668570,"@279419 We're happy to help you. We know how important it is to be able to restore your backup to your iPhone. DM us and tell us if you're using a Mac or Windows computer. Also, what version of iTunes do you have? https://t.co/GDrqU22YpT",Thu Nov 23 04:00:30 +0000 2017
668784,@AppleSupport The one in 12 oaks mall,Thu Nov 30 19:59:19 +0000 2017,668783,@279477 OK great. You can find their contact information here: https://t.co/GIOVbKJNQE,Thu Nov 30 20:11:15 +0000 2017
670356,Why does my iPhone keep restarting every 30 seconds @115858 @AppleSupport,Sat Dec 02 13:40:28 +0000 2017,670355,"@279905 We're sorry to see you're experiencing this issue, we thank you for reaching out.

If your device with iOS 11 unexpectedly restarts repeatedly on or after December 2, 2017, this article will walk you through a solution: https://t.co/osZOKKTalm https://t.co/GDrqU22YpT",Sat Dec 02 18:59:31 +0000 2017
674635,@AppleSupport is my phone supposed to dim and go to max brightness as it pleases?,Thu Oct 05 13:55:10 +0000 2017,674634,@280896 We’ve got you covered. DM us which iPhone and version of iOS you’re using to begin. https://t.co/GDrqU22YpT,Thu Oct 05 15:27:01 +0000 2017
676041,@115858 this new update is awful for battery life. I’ve watched my phone lose power while plugged in because I’m using it,Thu Oct 05 14:49:59 +0000 2017,676040,@281263 Let's look into this for you. How long does a full charge usually last? Let us know in DM. https://t.co/GDrqU22YpT,Thu Oct 05 15:55:36 +0000 2017
676713,@AppleSupport @AppleSupport a response would be nice? It seriously is like having a landline. Just in time for the new iphone coming out - how convinient.,Wed Oct 11 13:05:44 +0000 2017,676714,@281423 We’d like to look further into this with you. Please send us a DM with more details on the behavior you’re experiencing. https://t.co/GDrqU22YpT,Wed Oct 11 14:54:32 +0000 2017
678680,@AppleSupport looks like someone in support should be able to reset Apple ID #6 weeks still waiting,Thu Oct 05 15:54:08 +0000 2017,678678,@281930 Did you request Account Recovery for your Apple ID? Check out this link to learn how to check the status: https://t.co/nXAGZjifvF,Thu Oct 05 16:47:00 +0000 2017
679914,"@AppleSupport To start, my iPhone 6 no longer recognizes my Touch ID and I have to manually start every podcast",Fri Oct 20 18:43:38 +0000 2017,679917,"@282222 Let's start with the Touch ID. What's the iOS version? Also, have you tried all the suggestions here? https://t.co/xqiXha6yeB",Fri Oct 20 19:49:00 +0000 2017
682019,@115858 can you PUH lease fix these I️t boxes,Wed Nov 08 00:53:30 +0000 2017,682018,@282761 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Wed Nov 08 04:07:25 +0000 2017
682028,Can you please fucking fix the stupid I️ bullshit WHAT THE FU @115858,Wed Nov 08 04:14:14 +0000 2017,682027,@282765 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 13:42:01 +0000 2017
682051,Anybody else having issues trying to get The iOS 11.1 update? @AppleSupport,Wed Nov 08 04:12:36 +0000 2017,682050,@282772 Hey there. We'd like to discuss this with you. Send us a DM so we can talk there. https://t.co/GDrqU22YpT,Wed Nov 08 13:41:00 +0000 2017
682053,@AppleSupport I️ would love to tell you but I️ can’t 🙄,Wed Nov 08 17:45:43 +0000 2017,682055,@282773 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 18:57:30 +0000 2017
682086,"@AppleSupport Will do right now, thank you!",Wed Nov 08 17:11:41 +0000 2017,682088,@282787 We have received your DM's. We will be working with you there.,Wed Nov 08 18:38:58 +0000 2017
682098,Shoutout to @115858 for deleting ALL of the photos off of my iPhone. Fuck.,Wed Nov 08 09:55:33 +0000 2017,682097,@282791 Let’s work together to take every possible step to get those photos back. Meet us in DM so we can help. https://t.co/GDrqU22YpT,Wed Nov 08 13:36:32 +0000 2017
683019,@AppleSupport You still have a fundamental bug with 11.0.2 on the 7 Plus re: uploading pics to text. Balks most of the time.,Thu Oct 05 17:47:06 +0000 2017,683018,@231630 We'd love to see what you're experiencing. Please shoot us a DM and we can work together. https://t.co/GDrqU22YpT,Thu Oct 05 18:26:00 +0000 2017
683070,@AppleSupport 6s plus and 11.0.2 is installed. I have to continually do a hard reset to make it work,Fri Oct 06 03:24:08 +0000 2017,683072,@283013 Let's get this sorted out! DM us and let us know if this happens with all apps or specific ones. We'll start there. https://t.co/GDrqU22YpT,Fri Oct 06 12:25:28 +0000 2017
685587,"@115858 Just doing some field research on what a lady bug looks like from inside this tree... whoops, dropped my $1,000 iPad I had to take out a loan to pay for, guess that’ll be another $250 to fix the screen!",Sat Nov 18 20:23:00 +0000 2017,685585,@283658 It's never a good feeling having your iPad with a cracked screen. You're in great hands for support. We'd like to help research the best service options for you. Could you DM us and we can continue from there? https://t.co/GDrqU22YpT,Sat Nov 18 21:05:00 +0000 2017
661573,"@AppleSupport Since the 11.1.2 update on my iPad, my email crashes all the time. Totally sucks. When will it be fixed?",Thu Nov 23 04:33:34 +0000 2017,685797,@283703 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,Thu Nov 23 13:25:37 +0000 2017
685804,@115858 I think there is some issue with #Safari lot of website links are not opening. Kindly look into it.,Thu Nov 23 04:30:04 +0000 2017,685803,@283706 We are here to help. DM us the details of your issue and we can take a look at this. https://t.co/GDrqU22YpT,Thu Nov 23 13:23:23 +0000 2017
686899,@115858 @115948 @AppleSupport @276220  https://t.co/6aCcu2Ypv0,Thu Nov 23 04:34:21 +0000 2017,686898,@284017 Thanks for reaching out to us. We understand you're anxious to hear the whole album. It looks like that track isn't available on Apple Music at this time.,Thu Nov 23 13:36:56 +0000 2017
688383,Smdh hey @115858 why is that why I updated to IOS11 my TouchID scanner doesn’t work now?? If it’s not one thing it’s another.,Thu Oct 05 19:41:48 +0000 2017,688382,@284451 We’ve got you covered. DM us which device and version of iOS you’re using to begin. https://t.co/GDrqU22YpT,Thu Oct 05 20:42:32 +0000 2017
688918,@AppleSupport Well I only updated it 3 days ago... iOS 11.0.1,Thu Oct 05 20:53:54 +0000 2017,688920,@141823 Got it. We want to gather some more information and take a look into this. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 05 21:52:33 +0000 2017
689321,"Found the most crushed iPhone on Columbia Street in Brooklyn, NY. Photos of serial number __credit_card__ and SIM card attached. What can I do? @AppleSupport @ATT https://t.co/OLzFzbbHKp",Thu Nov 23 08:09:10 +0000 2017,689320,@284713 Thanks for trying to help out! Your best bet to help here would be to drop that iPhone off with local law enforcement so they can get that back with its owner.,Thu Nov 23 14:51:00 +0000 2017
689325,im convinced somebody hacked my phone because this shit has been doing all kinds of fuckery that i just cant explain &amp; honestly im a little shook..... but mostly annoyed. @115858,Thu Nov 23 08:20:42 +0000 2017,689324,@284715 We'd like to look into what's going on. Can you tell us more about what you're seeing on your iPhone?,Thu Nov 23 14:49:00 +0000 2017
689355,Hi @115858 I think my Bluetooth and WiFi have a mind of their own,Thu Nov 23 08:01:57 +0000 2017,689354,"@284724 We'd like to look into what you're seeing with Bluetooth and Wi-Fi on your device. Could you let us know what you're seeing specifically, and which device this is?",Thu Nov 23 14:46:00 +0000 2017
689359,This is green screen of danger after green line in iPhone X. Mac high os sierra is a very bad update. My laptop has started lagging for the first time. @115858  can you fix this? @AppleSupport https://t.co/YdsqXBgTaS,Thu Nov 23 07:53:47 +0000 2017,689358,@284726 Thanks for bringing this to our attention. Let us know in DM if this helps: https://t.co/sf0JEbUJVS https://t.co/GDrqU22YpT,Thu Nov 23 14:43:32 +0000 2017
689365,My phone worked just fine until I updated it... now it’s SUPER glitchy @115858 always on some bs trying to get us to buy the newest phone.,Thu Nov 23 08:17:50 +0000 2017,689364,"@284728 We want to work with you so you can enjoy your current iPhone. So that we can start on the path to find a solution for you, can you tell us a bit about what is happening please.",Thu Nov 23 14:43:27 +0000 2017
689384,@AppleSupport Thanks apple that worked @AppleSupport,Thu Nov 23 15:39:42 +0000 2017,689386,@284735 Awesome. Feel free to reach out if you have a question or concern in the future. We're here for you. Take care!,Thu Nov 23 16:54:00 +0000 2017
689636,Looks like my phone got wind of the new release for @115858's iPhone 8 and my camera decided to stop working. #itknows #nowmywatchwontpair,Tue Sep 05 19:29:43 +0000 2017,689634,@284798 We want to help. What happens when you try to use the camera? What is your iPhone model? Let us know to continue.,Tue Sep 05 19:39:00 +0000 2017
690410,Update my phone and now it’s freezing and crashing daily... convenient that two new @115858 phone are out before the end of the year #rigged,Tue Oct 17 08:50:40 +0000 2017,690409,@266878 We'd like to look into this with you and get your iPhone working properly once again. What is your current iOS version?,Tue Oct 17 13:24:00 +0000 2017
690448,@AppleSupport why does it say I need to verify my billing info for free apps??,Wed Oct 18 10:55:11 +0000 2017,690447,@284989 Have you used your Apple ID with the iTunes Store before? Let us know in DM and we'll look into this more. https://t.co/GDrqU22YpT,Wed Oct 18 13:47:40 +0000 2017
691199,"@AppleSupport MacBook Pro mid 2017. It also happens on other devices — iPad, iPhone. The maps server is often glacial but this is new.",Wed Oct 11 00:21:36 +0000 2017,691201,@285166 So this is happening on multiple devices? Are they on the same network? Does it work as expected with cellular data?,Wed Oct 11 01:12:00 +0000 2017
691216,How the fuck is Apple about to not let me change the song on my lock screen 🤔 @115948 @115858,Tue Oct 10 17:48:08 +0000 2017,691215,@285169 That's not an issue you should have. Let us know the iOS version running on the iPhone to get started.,Tue Oct 10 18:38:00 +0000 2017
691383,@115858 what the heck did this latest IOS update do to my iPhone battery life? I feel like I’m charging all day. #NotCool,Thu Oct 05 20:27:07 +0000 2017,691382,@285205 We'd love to help. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT,Thu Oct 05 21:31:27 +0000 2017
691385,"E a atualização pra não consumir tanta bateria, @AppleSupport ? 😫#iOS1102 https://t.co/YkaHYJKJEk",Thu Oct 05 20:33:04 +0000 2017,691384,"@285206 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Thu Oct 05 21:29:01 +0000 2017
693977,@AppleSupport Yes that’s current the only one. I just keeps pausing and skipping the tracks on its own. It’s frustrating.,Thu Nov 23 15:04:10 +0000 2017,693979,@232229 Thank you. We recommend force quitting the app and then testing it to see if the issue persists or not: https://t.co/RqqIctrDWV,Thu Nov 23 16:58:00 +0000 2017
693987,A Apple vai consertar quando esse bluetooth que liga sozinho ? Alô @115858,Thu Nov 23 09:26:51 +0000 2017,693986,"@285477 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Thu Nov 23 14:59:24 +0000 2017
